molecule_chembl_id,SMILES,score,name,method
CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,0.45161290322580644,PIMAVANSERIN,dice_maccs
CHEMBL250270,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.45098039215686275,LERCANIDIPINE,dice_maccs
CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0.45098039215686275,MITOMYCIN,dice_maccs
CHEMBL1492500,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0.4507042253521127,DOTHIEPIN,dice_maccs
CHEMBL1077896,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.45,ROPIVACAINE,dice_maccs
CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.45,BUPIVACAINE,dice_maccs
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.45,LEVOBUPIVACAINE,dice_maccs
CHEMBL589,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.45,ROPINIROLE,dice_maccs
CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0.45,TIAGABINE,dice_maccs
CHEMBL2010601,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0.45,IVACAFTOR,dice_maccs
CHEMBL2443262,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,0.449438202247191,OLICERIDINE,dice_maccs
CHEMBL1684,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0.4489795918367347,BENDROFLUMETHIAZIDE,dice_maccs
CHEMBL1201244,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,0.4489795918367347,ROCURONIUM,dice_maccs
CHEMBL3414621,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,0.4489795918367347,TAZEMETOSTAT,dice_maccs
CHEMBL3989866,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,0.4489795918367347,BICTEGRAVIR,dice_maccs
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.4489795918367347,RANITIDINE,dice_maccs
CHEMBL577736,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0.4489795918367347,TYROTHRICIN,dice_maccs
CHEMBL1095930,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0.4485981308411215,CEFUROXIME AXETIL,dice_maccs
CHEMBL2105002,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,0.4482758620689655,ISOAMINILE,dice_maccs
CHEMBL671,S=P(N1CC1)(N1CC1)N1CC1,0.44776119402985076,THIOTEPA,dice_maccs
CHEMBL315838,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,0.4470588235294118,ENCAINIDE,dice_maccs
CHEMBL4301162,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1,0.44680851063829785,SERDEXMETHYLPHENIDATE,dice_maccs
CHEMBL1489,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.44680851063829785,AZACITIDINE,dice_maccs
CHEMBL2219418,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,0.44680851063829785,NALOXEGOL,dice_maccs
CHEMBL24171,COc1c2ccoc2cc2oc(=O)ccc12,0.4444444444444444,BERGAPTEN,dice_maccs
CHEMBL2338675,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,0.4444444444444444,FOSDENOPTERIN,dice_maccs
CHEMBL1773,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.4444444444444444,CAPECITABINE,dice_maccs
CHEMBL885,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0.4444444444444444,EMTRICITABINE,dice_maccs
CHEMBL1186610,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,0.4444444444444444,ANISOTROPINE,dice_maccs
CHEMBL1731,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.4444444444444444,MEZLOCILLIN,dice_maccs
CHEMBL1201321,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0.4444444444444444,DIFENOXIN,dice_maccs
CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,0.4444444444444444,CHLORQUINALDOL,dice_maccs
CHEMBL3989974,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,0.44274809160305345,CEFIDEROCOL,dice_maccs
CHEMBL2103758,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,0.4424778761061947,PRAMLINTIDE,dice_maccs
CHEMBL1054,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.4421052631578947,TRICHLORMETHIAZIDE,dice_maccs
CHEMBL70046,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,0.4421052631578947,SORIVUDINE,dice_maccs
CHEMBL1091250,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,0.4421052631578947,INDIGOTINDISULFONATE,dice_maccs
CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0.4421052631578947,BOCEPREVIR,dice_maccs
CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0.4421052631578947,MORICIZINE,dice_maccs
CHEMBL1186579,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.4421052631578947,METHYLNALTREXONE,dice_maccs
CHEMBL1404,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.4421052631578947,RANOLAZINE,dice_maccs
CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.4421052631578947,NIMODIPINE,dice_maccs
CHEMBL2110948,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,0.4418604651162791,POLDINE,dice_maccs
CHEMBL2111112,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,0.4418604651162791,VERNAKALANT,dice_maccs
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.4418604651162791,AMPICILLIN,dice_maccs
CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.4418604651162791,PERINDOPRIL,dice_maccs
CHEMBL576127,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.4418604651162791,FENSPIRIDE,dice_maccs
CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.44155844155844154,OXAZEPAM,dice_maccs
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,0.44155844155844154,LORAZEPAM,dice_maccs
CHEMBL301265,CCCN[C@H]1CCc2nc(N)sc2C1,0.44155844155844154,PRAMIPEXOLE,dice_maccs
CHEMBL1166,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,0.4406779661016949,ARGATROBAN,dice_maccs
CHEMBL1541,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0.44036697247706424,CEFIXIME,dice_maccs
CHEMBL525076,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.44,ENFUVIRTIDE,dice_maccs
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.44,NELFINAVIR,dice_maccs
CHEMBL2219425,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,0.44,ARIPIPRAZOLE LAUROXIL,dice_maccs
CHEMBL3039598,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,0.43956043956043955,FOSINOPRIL,dice_maccs
CHEMBL431,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.43956043956043955,SPIRAPRIL,dice_maccs
CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.43956043956043955,CHLORMEZANONE,dice_maccs
CHEMBL1658,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.43956043956043955,RETAPAMULIN,dice_maccs
CHEMBL1201250,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,0.43956043956043955,BENZQUINAMIDE,dice_maccs
CHEMBL575,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.43956043956043955,METHICILLIN,dice_maccs
CHEMBL3989915,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,0.43956043956043955,DIFELIKEFALIN,dice_maccs
CHEMBL1615438,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,0.43902439024390244,LEVOCABASTINE,dice_maccs
CHEMBL220491,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.43859649122807015,BRINZOLAMIDE,dice_maccs
CHEMBL1254682,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.4383561643835616,LEVALLORPHAN,dice_maccs
CHEMBL168815,CC1OC2(CS1)CN1CCC2CC1,0.4383561643835616,CEVIMELINE,dice_maccs
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,0.4383561643835616,DOXEPIN,dice_maccs
CHEMBL361812,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,0.4380952380952381,RAMATROBAN,dice_maccs
CHEMBL525610,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,0.4380952380952381,TERIPARATIDE,dice_maccs
CHEMBL2028850,N=C(N)NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,0.4380952380952381,ICATIBANT,dice_maccs
CHEMBL2110805,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,0.4375,EMEPRONIUM,dice_maccs
CHEMBL1456,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.4375,MYCOPHENOLATE MOFETIL,dice_maccs
CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,0.4375,METHOXSALEN,dice_maccs
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.4375,DECITABINE,dice_maccs
CHEMBL317094,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,0.4375,IMIDAPRIL,dice_maccs
CHEMBL895,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0.4367816091954023,NALBUPHINE,dice_maccs
CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0.4367816091954023,REMIFENTANIL,dice_maccs
CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.4367816091954023,PANOBINOSTAT,dice_maccs
CHEMBL1140,NC(=O)c1cccnc1,0.43636363636363634,NIACINAMIDE,dice_maccs
CHEMBL282724,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.43636363636363634,SITAXENTAN,dice_maccs
CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,0.4358974358974359,PINDOLOL,dice_maccs
CHEMBL1532,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.43564356435643564,QUINETHAZONE,dice_maccs
CHEMBL1229211,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.43564356435643564,DOLUTEGRAVIR,dice_maccs
CHEMBL2336071,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0.43478260869565216,SIPONIMOD,dice_maccs
CHEMBL1436,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0.4339622641509434,CEFUROXIME,dice_maccs
CHEMBL2104987,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC,0.4339622641509434,TEDUGLUTIDE,dice_maccs
CHEMBL4298137,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,0.4339622641509434,DURLOBACTAM,dice_maccs
CHEMBL1180725,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0.43373493975903615,PROPANTHELINE,dice_maccs
CHEMBL2364639,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,0.4318181818181818,VALBENAZINE,dice_maccs
CHEMBL19019,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.4318181818181818,NALTREXONE,dice_maccs
CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.4318181818181818,BENZYLPENICILLIN,dice_maccs
CHEMBL344159,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.4318181818181818,TOLVAPTAN,dice_maccs
CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0.43137254901960786,LOPINAVIR,dice_maccs
CHEMBL1174,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0.43137254901960786,EPTIFIBATIDE,dice_maccs
CHEMBL383634,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0.43103448275862066,GLIQUIDONE,dice_maccs
CHEMBL651,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.4307692307692308,METHADONE,dice_maccs
CHEMBL3707372,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(C)C,0.4307692307692308,VOXILAPREVIR,dice_maccs
CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0.43037974683544306,ROTIGOTINE,dice_maccs
CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.43010752688172044,PHTHALYLSULFATHIAZOLE,dice_maccs
CHEMBL917,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.42857142857142855,FLOXURIDINE,dice_maccs
CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0.42857142857142855,TRIFLURIDINE,dice_maccs
CHEMBL3989767,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,0.42857142857142855,CALCITONIN SALMON,dice_maccs
CHEMBL1585,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0.42857142857142855,PIPOBROMAN,dice_maccs
CHEMBL1095777,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0.42857142857142855,INDACATEROL,dice_maccs
CHEMBL788,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.42857142857142855,IDOXURIDINE,dice_maccs
CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.42857142857142855,FLUPIRTINE,dice_maccs
CHEMBL1680,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,0.42857142857142855,OCTREOTIDE,dice_maccs
CHEMBL1200690,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.42857142857142855,LYPRESSIN,dice_maccs
CHEMBL2135460,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.42857142857142855,TERLIPRESSIN,dice_maccs
CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0.42857142857142855,NITROFURAZONE,dice_maccs
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.42857142857142855,LINEZOLID,dice_maccs
CHEMBL245807,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,0.42857142857142855,OXYPHENISATINE,dice_maccs
CHEMBL1697838,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,0.42718446601941745,GLYMIDINE,dice_maccs
CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.42718446601941745,GLIPIZIDE,dice_maccs
CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,0.42718446601941745,BENZTHIAZIDE,dice_maccs
