action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476147,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccc(Cl)c(Cl)c4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '12.85', 'le': '0.26', 'lle': '0.03', 'sei': '8.05'}",CHEMBL4754313,,CHEMBL4754313,7.73,0,http://www.openphacts.org/units/Nanomolar,3522767,=,1,1,=,,IC50,nM,,18.66,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,18.66
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476148,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4cccs4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '13.90', 'le': '0.27', 'lle': '1.02', 'sei': '7.80'}",CHEMBL4752856,,CHEMBL4752856,7.49,0,http://www.openphacts.org/units/Nanomolar,3522768,=,1,1,=,,IC50,nM,,32.74,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,32.74
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476149,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccco4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '14.10', 'le': '0.26', 'lle': '1.38', 'sei': '6.75'}",CHEMBL4740127,,CHEMBL4740127,7.37,0,http://www.openphacts.org/units/Nanomolar,3522769,=,1,1,=,,IC50,nM,,42.68,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,42.68
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476150,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)C4CCCC4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '13.68', 'le': '0.26', 'lle': '0.91', 'sei': '7.48'}",CHEMBL4786859,,CHEMBL4786859,7.18,0,http://www.openphacts.org/units/Nanomolar,3522770,=,1,1,=,,IC50,nM,,66.54,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,66.54
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476151,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccc5ccccc5c4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '12.58', 'le': '0.23', 'lle': '-0.22', 'sei': '7.64'}",CHEMBL4763377,,CHEMBL4763377,7.33,0,http://www.openphacts.org/units/Nanomolar,3522771,=,1,1,=,,IC50,nM,,46.87,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,46.87
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476152,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(C(=O)c1ccc(F)cc1)C(C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1)C(C)(C)C,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '13.18', 'le': '0.25', 'lle': '0.36', 'sei': '8.87'}",CHEMBL4797876,,CHEMBL4797876,7.98,0,http://www.openphacts.org/units/Nanomolar,3522772,=,1,1,=,,IC50,nM,,10.46,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,10.46
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476153,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(N(C(=O)c4ccc(F)cc4)C(C)(C)C)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '12.77', 'le': '0.24', 'lle': '0.11', 'sei': '8.59'}",CHEMBL4740513,,CHEMBL4740513,7.73,0,http://www.openphacts.org/units/Nanomolar,3522773,=,1,1,=,,IC50,nM,,18.46,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,18.46
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476154,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(N(C(=O)c4ccc(F)cc4)C4CCCCC4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '12.17', 'le': '0.23', 'lle': '-0.46', 'sei': '8.54'}",CHEMBL4760434,,CHEMBL4760434,7.69,0,http://www.openphacts.org/units/Nanomolar,3522774,=,1,1,=,,IC50,nM,,20.54,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20.54
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476155,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(N(C(=O)c4ccc(F)cc4)c4ccccc4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '12.00', 'le': '0.22', 'lle': '-0.51', 'sei': '8.35'}",CHEMBL4799833,,CHEMBL4799833,7.51,0,http://www.openphacts.org/units/Nanomolar,3522775,=,1,1,=,,IC50,nM,,30.92,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,30.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476156,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(N(C(=O)c2ccc(F)cc2)C(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)c(F)c2)C(C)(C)C)cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '11.10', 'le': '0.21', 'lle': '-0.43', 'sei': '7.02'}",CHEMBL4751758,,CHEMBL4751758,7.61,0,http://www.openphacts.org/units/Nanomolar,3522776,=,1,1,=,,IC50,nM,,24.45,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,24.45
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476157,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(N(C(=O)c4ccc(F)cc4)c4ccc(F)cc4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '11.56', 'le': '0.22', 'lle': '-0.72', 'sei': '8.27'}",CHEMBL4746086,,CHEMBL4746086,7.44,0,http://www.openphacts.org/units/Nanomolar,3522777,=,1,1,=,,IC50,nM,,36.46,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,36.46
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476158,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)C(NC(=O)c4ccc(F)cc4)C(C)(C)C)cc3F)c2cc1OC,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '14.63', 'le': '0.27', 'lle': '1.93', 'sei': '8.14'}",CHEMBL4800700,,CHEMBL4800700,8.04,0,http://www.openphacts.org/units/Nanomolar,3522743,=,1,1,=,,IC50,nM,,9.12,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.12
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22476159,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL4686381,"Inhibition of c-MET (unknown origin) using poly (Glu, Tyr) 4:1 as substrate measured after 30 mins by HTRF assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,,,CHEMBL4680235,Eur J Med Chem,2020,"{'bei': '13.84', 'le': '0.26', 'lle': '2.99', 'sei': '7.87'}",CHEMBL1230609,FORETINIB,CHEMBL1230609,8.76,1,http://www.openphacts.org/units/Nanomolar,3522744,=,1,1,=,,IC50,nM,,1.75,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.75
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478017,[],CHEMBL4686590,Inhibition of c-MET (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '16.86', 'le': '0.33', 'lle': '3.61', 'sei': '7.75'}",CHEMBL4753082,,CHEMBL4753082,8.41,0,http://www.openphacts.org/units/Nanomolar,3523192,=,1,1,=,,IC50,nM,,3.9,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478020,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)n(-c2ccccc2)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '12.92', 'le': '0.24', 'lle': '1.99', 'sei': '5.60'}",CHEMBL4752067,,CHEMBL4752067,6.46,0,http://www.openphacts.org/units/Nanomolar,3523174,=,1,1,=,,IC50,nM,,350.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.35
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478021,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '13.19', 'le': '0.25', 'lle': '2.21', 'sei': '5.92'}",CHEMBL4782054,,CHEMBL4782054,6.82,0,http://www.openphacts.org/units/Nanomolar,3523175,=,1,1,=,,IC50,nM,,150.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.15
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478022,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)n(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '12.43', 'le': '0.24', 'lle': '1.52', 'sei': '5.76'}",CHEMBL4784403,,CHEMBL4784403,6.64,0,http://www.openphacts.org/units/Nanomolar,3523176,=,1,1,=,,IC50,nM,,230.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.23
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478023,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '11.70', 'le': '0.22', 'lle': '1.45', 'sei': '5.26'}",CHEMBL4777671,,CHEMBL4777671,6.06,0,http://www.openphacts.org/units/Nanomolar,3523177,=,1,1,=,,IC50,nM,,880.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.88
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478024,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)n(-c2ccccc2Cl)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '11.20', 'le': '0.21', 'lle': '0.86', 'sei': '5.19'}",CHEMBL4757146,,CHEMBL4757146,5.98,0,http://www.openphacts.org/units/Nanomolar,3523178,=,1,1,=,,IC50,nM,,1050.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.05
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478025,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)c(C)cc2=O)cc1,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '10.51', 'le': '0.19', 'lle': '1.09', 'sei': '4.47'}",CHEMBL4790670,,CHEMBL4790670,5.57,0,http://www.openphacts.org/units/Nanomolar,3523179,=,1,1,=,,IC50,nM,,2720.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.72
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22478026,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4686593,Inhibition of c-MET (unknown origin) using peptide as substrate incubated for 1 hr by mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(-c2ccccc2)nc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1=O,,,CHEMBL4680244,Eur J Med Chem,2020,"{'bei': '14.25', 'le': '0.26', 'lle': '2.65', 'sei': '6.18'}",CHEMBL4761128,,CHEMBL4761128,7.12,0,http://www.openphacts.org/units/Nanomolar,3523180,=,1,1,=,,IC50,nM,,76.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.076
